invoiceno,customerid,invoicedate,total_amount
542895,14549.0,2011-01-02 13:47:00,2.98
542895,14549.0,2011-01-02 13:47:00,8.5
542895,14549.0,2011-01-02 13:47:00,4.95
542895,14549.0,2011-01-02 13:47:00,3.75
542895,14549.0,2011-01-02 13:47:00,7.56
542895,14549.0,2011-01-02 13:47:00,9.3
542895,14549.0,2011-01-02 13:47:00,17.0
542895,14549.0,2011-01-02 13:47:00,4.65
542895,14549.0,2011-01-02 13:47:00,12.75
542895,14549.0,2011-01-02 13:47:00,9.0
542895,14549.0,2011-01-02 13:47:00,1.65
542895,14549.0,2011-01-02 13:47:00,1.65
542895,14549.0,2011-01-02 13:47:00,1.65
542895,14549.0,2011-01-02 13:47:00,1.65
542895,14549.0,2011-01-02 13:47:00,4.95
542895,14549.0,2011-01-02 13:47:00,4.95
542895,14549.0,2011-01-02 13:47:00,2.1
542895,14549.0,2011-01-02 13:47:00,5.1
542895,14549.0,2011-01-02 13:47:00,2.1
542895,14549.0,2011-01-02 13:47:00,2.1
542895,14549.0,2011-01-02 13:47:00,2.95
542895,14549.0,2011-01-02 13:47:00,1.95
542895,14549.0,2011-01-02 13:47:00,2.95
542895,14549.0,2011-01-02 13:47:00,8.850000000000001
542895,14549.0,2011-01-02 13:47:00,2.95
542895,14549.0,2011-01-02 13:47:00,5.9
542895,14549.0,2011-01-02 13:47:00,14.850000000000001
542895,14549.0,2011-01-02 13:47:00,1.45
542895,14549.0,2011-01-02 13:47:00,2.9
542895,14549.0,2011-01-02 13:47:00,8.5
542895,14549.0,2011-01-02 13:47:00,9.9
542895,14549.0,2011-01-02 13:47:00,5.9
542895,14549.0,2011-01-02 13:47:00,5.1
542895,14549.0,2011-01-02 13:47:00,2.95
542895,14549.0,2011-01-02 13:47:00,2.5
542895,14549.0,2011-01-02 13:47:00,5.1
542896,15981.0,2011-01-02 13:50:00,67.5
542896,15981.0,2011-01-02 13:50:00,67.5
542896,15981.0,2011-01-02 13:50:00,67.5
542896,15981.0,2011-01-02 13:50:00,67.5
542897,15854.0,2011-01-02 13:55:00,17.700000000000003
542897,15854.0,2011-01-02 13:55:00,17.700000000000003
542897,15854.0,2011-01-02 13:55:00,17.700000000000003
542897,15854.0,2011-01-02 13:55:00,53.550000000000004
542897,15854.0,2011-01-02 13:55:00,196.35
542898,16110.0,2011-01-02 14:01:00,12.75
542898,16110.0,2011-01-02 14:01:00,9.95
542898,16110.0,2011-01-02 14:01:00,6.95
542898,16110.0,2011-01-02 14:01:00,4.95
542898,16110.0,2011-01-02 14:01:00,8.5
542898,16110.0,2011-01-02 14:01:00,7.5
542898,16110.0,2011-01-02 14:01:00,8.5
542898,16110.0,2011-01-02 14:01:00,3.3
542898,16110.0,2011-01-02 14:01:00,1.65
542898,16110.0,2011-01-02 14:01:00,2.9
542898,16110.0,2011-01-02 14:01:00,5.9
542898,16110.0,2011-01-02 14:01:00,5.9
542898,16110.0,2011-01-02 14:01:00,1.95
542898,16110.0,2011-01-02 14:01:00,2.95
542898,16110.0,2011-01-02 14:01:00,0.65
542898,16110.0,2011-01-02 14:01:00,1.65
542898,16110.0,2011-01-02 14:01:00,1.25
542898,16110.0,2011-01-02 14:01:00,1.25
542898,16110.0,2011-01-02 14:01:00,4.949999999999999
542898,16110.0,2011-01-02 14:01:00,1.95
542898,16110.0,2011-01-02 14:01:00,1.95
542898,16110.0,2011-01-02 14:01:00,5.1
542898,16110.0,2011-01-02 14:01:00,9.9
542898,16110.0,2011-01-02 14:01:00,1.68
542898,16110.0,2011-01-02 14:01:00,0.42
542898,16110.0,2011-01-02 14:01:00,0.65
542898,16110.0,2011-01-02 14:01:00,1.45
542898,16110.0,2011-01-02 14:01:00,3.3
542898,16110.0,2011-01-02 14:01:00,1.25
542898,16110.0,2011-01-02 14:01:00,2.95
542898,16110.0,2011-01-02 14:01:00,2.95
542898,16110.0,2011-01-02 14:01:00,3.75
542898,16110.0,2011-01-02 14:01:00,3.75
542898,16110.0,2011-01-02 14:01:00,3.75
542898,16110.0,2011-01-02 14:01:00,3.75
542898,16110.0,2011-01-02 14:01:00,3.9
542898,16110.0,2011-01-02 14:01:00,2.55
542898,16110.0,2011-01-02 14:01:00,2.55
542898,16110.0,2011-01-02 14:01:00,3.3
542898,16110.0,2011-01-02 14:01:00,3.3
542898,16110.0,2011-01-02 14:01:00,3.3
542898,16110.0,2011-01-02 14:01:00,6.75
542898,16110.0,2011-01-02 14:01:00,1.3
542898,16110.0,2011-01-02 14:01:00,1.3
542898,16110.0,2011-01-02 14:01:00,1.3
542898,16110.0,2011-01-02 14:01:00,1.3
542898,16110.0,2011-01-02 14:01:00,1.3
542898,16110.0,2011-01-02 14:01:00,1.3
542898,16110.0,2011-01-02 14:01:00,3.3
542898,16110.0,2011-01-02 14:01:00,5.0
542898,16110.0,2011-01-02 14:01:00,1.25
542898,16110.0,2011-01-02 14:01:00,2.55
542898,16110.0,2011-01-02 14:01:00,5.04
542898,16110.0,2011-01-02 14:01:00,5.96
542898,16110.0,2011-01-02 14:01:00,3.75
542898,16110.0,2011-01-02 14:01:00,3.75
542898,16110.0,2011-01-02 14:01:00,1.45
542898,16110.0,2011-01-02 14:01:00,9.95
542898,16110.0,2011-01-02 14:01:00,2.9
542898,16110.0,2011-01-02 14:01:00,2.9
542898,16110.0,2011-01-02 14:01:00,5.0
542898,16110.0,2011-01-02 14:01:00,2.95
542898,16110.0,2011-01-02 14:01:00,7.9
542898,16110.0,2011-01-02 14:01:00,7.9
542898,16110.0,2011-01-02 14:01:00,0.85
542898,16110.0,2011-01-02 14:01:00,1.65
542898,16110.0,2011-01-02 14:01:00,2.5
542898,16110.0,2011-01-02 14:01:00,2.1
542898,16110.0,2011-01-02 14:01:00,2.1
542898,16110.0,2011-01-02 14:01:00,2.1
542898,16110.0,2011-01-02 14:01:00,3.3
542898,16110.0,2011-01-02 14:01:00,2.5
542898,16110.0,2011-01-02 14:01:00,5.1
542898,16110.0,2011-01-02 14:01:00,8.850000000000001
542898,16110.0,2011-01-02 14:01:00,2.95
542898,16110.0,2011-01-02 14:01:00,2.95
542898,16110.0,2011-01-02 14:01:00,0.55
542898,16110.0,2011-01-02 14:01:00,1.1
542898,16110.0,2011-01-02 14:01:00,0.55
542898,16110.0,2011-01-02 14:01:00,1.1
542898,16110.0,2011-01-02 14:01:00,4.95
542898,16110.0,2011-01-02 14:01:00,1.1
542898,16110.0,2011-01-02 14:01:00,1.1
542898,16110.0,2011-01-02 14:01:00,2.55
542898,16110.0,2011-01-02 14:01:00,1.25
542898,16110.0,2011-01-02 14:01:00,4.2
542898,16110.0,2011-01-02 14:01:00,2.5
542898,16110.0,2011-01-02 14:01:00,4.95
542898,16110.0,2011-01-02 14:01:00,3.75
542898,16110.0,2011-01-02 14:01:00,0.85
542898,16110.0,2011-01-02 14:01:00,2.9
542898,16110.0,2011-01-02 14:01:00,3.9
542898,16110.0,2011-01-02 14:01:00,4.2
542898,16110.0,2011-01-02 14:01:00,1.25
542898,16110.0,2011-01-02 14:01:00,2.95
542898,16110.0,2011-01-02 14:01:00,2.95
542898,16110.0,2011-01-02 14:01:00,15.299999999999999
542898,16110.0,2011-01-02 14:01:00,5.95
542898,16110.0,2011-01-02 14:01:00,5.95
542898,16110.0,2011-01-02 14:01:00,11.8
542898,16110.0,2011-01-02 14:01:00,1.7
542898,16110.0,2011-01-02 14:01:00,3.3
542898,16110.0,2011-01-02 14:01:00,2.1
542898,16110.0,2011-01-02 14:01:00,5.2
542898,16110.0,2011-01-02 14:01:00,2.55
542898,16110.0,2011-01-02 14:01:00,4.25
542898,16110.0,2011-01-02 14:01:00,0.55
542898,16110.0,2011-01-02 14:01:00,0.55
542898,16110.0,2011-01-02 14:01:00,0.55
542898,16110.0,2011-01-02 14:01:00,3.75
542898,16110.0,2011-01-02 14:01:00,7.95
542899,17376.0,2011-01-02 14:12:00,5.8
542899,17376.0,2011-01-02 14:12:00,3.35
542899,17376.0,2011-01-02 14:12:00,3.35
542899,17376.0,2011-01-02 14:12:00,3.35
542899,17376.0,2011-01-02 14:12:00,11.8
542899,17376.0,2011-01-02 14:12:00,7.5
542899,17376.0,2011-01-02 14:12:00,7.5
542899,17376.0,2011-01-02 14:12:00,7.5
542899,17376.0,2011-01-02 14:12:00,7.5
542899,17376.0,2011-01-02 14:12:00,23.4
542899,17376.0,2011-01-02 14:12:00,9.95
542899,17376.0,2011-01-02 14:12:00,4.95
542899,17376.0,2011-01-02 14:12:00,9.9
542900,14180.0,2011-01-02 14:24:00,12.75
542900,14180.0,2011-01-02 14:24:00,17.0
542900,14180.0,2011-01-02 14:24:00,16.95
542900,14180.0,2011-01-02 14:24:00,25.5
542900,14180.0,2011-01-02 14:24:00,15.0
542900,14180.0,2011-01-02 14:24:00,15.0
542900,14180.0,2011-01-02 14:24:00,14.95
542900,14180.0,2011-01-02 14:24:00,16.95
542901,14217.0,2011-01-02 14:29:00,14.95
542901,14217.0,2011-01-02 14:29:00,9.95
542901,14217.0,2011-01-02 14:29:00,18.6
542901,14217.0,2011-01-02 14:29:00,17.0
542901,14217.0,2011-01-02 14:29:00,9.95
542901,14217.0,2011-01-02 14:29:00,17.85
542902,16011.0,2011-01-02 14:43:00,35.400000000000006
542902,16011.0,2011-01-02 14:43:00,15.600000000000001
542902,16011.0,2011-01-02 14:43:00,15.0
542902,16011.0,2011-01-02 14:43:00,15.0
542902,16011.0,2011-01-02 14:43:00,30.0
542902,16011.0,2011-01-02 14:43:00,22.5
542902,16011.0,2011-01-02 14:43:00,22.5
542902,16011.0,2011-01-02 14:43:00,30.0
542902,16011.0,2011-01-02 14:43:00,30.0
542902,16011.0,2011-01-02 14:43:00,15.0
542903,15107.0,2011-01-02 14:46:00,40.8
542904,12682.0,2011-01-02 14:58:00,89.25
542904,12682.0,2011-01-02 14:58:00,17.85
542904,12682.0,2011-01-02 14:58:00,17.85
542904,12682.0,2011-01-02 14:58:00,14.75
542904,12682.0,2011-01-02 14:58:00,16.5
542904,12682.0,2011-01-02 14:58:00,16.5
542904,12682.0,2011-01-02 14:58:00,19.5
542904,12682.0,2011-01-02 14:58:00,9.899999999999999
542904,12682.0,2011-01-02 14:58:00,17.0
542904,12682.0,2011-01-02 14:58:00,19.799999999999997
542904,12682.0,2011-01-02 14:58:00,15.299999999999999
542904,12682.0,2011-01-02 14:58:00,19.799999999999997
542904,12682.0,2011-01-02 14:58:00,23.4
542904,12682.0,2011-01-02 14:58:00,12.75
542904,12682.0,2011-01-02 14:58:00,39.599999999999994
542904,12682.0,2011-01-02 14:58:00,39.599999999999994
542904,12682.0,2011-01-02 14:58:00,52.199999999999996
542904,12682.0,2011-01-02 14:58:00,15.299999999999999
542904,12682.0,2011-01-02 14:58:00,54.0
542905,12540.0,2011-01-02 15:11:00,10.5
542905,12540.0,2011-01-02 15:11:00,10.5
542905,12540.0,2011-01-02 15:11:00,15.0
542905,12540.0,2011-01-02 15:11:00,10.08
542905,12540.0,2011-01-02 15:11:00,67.6
542905,12540.0,2011-01-02 15:11:00,59.699999999999996
542905,12540.0,2011-01-02 15:11:00,15.0
542905,12540.0,2011-01-02 15:11:00,15.0
542905,12540.0,2011-01-02 15:11:00,15.0
542905,12540.0,2011-01-02 15:11:00,17.4
542905,12540.0,2011-01-02 15:11:00,25.200000000000003
542905,12540.0,2011-01-02 15:11:00,28.0
542907,13854.0,2011-01-02 15:15:00,58.0
542907,13854.0,2011-01-02 15:15:00,102.0
542907,13854.0,2011-01-02 15:15:00,74.25
542907,13854.0,2011-01-02 15:15:00,79.6
542908,13110.0,2011-01-02 15:24:00,3.9
542908,13110.0,2011-01-02 15:24:00,35.400000000000006
542908,13110.0,2011-01-02 15:24:00,35.400000000000006
542908,13110.0,2011-01-02 15:24:00,35.400000000000006
542908,13110.0,2011-01-02 15:24:00,6.9
542908,13110.0,2011-01-02 15:24:00,5.1
542908,13110.0,2011-01-02 15:24:00,47.7
542908,13110.0,2011-01-02 15:24:00,11.9
542908,13110.0,2011-01-02 15:24:00,7.5
542908,13110.0,2011-01-02 15:24:00,9.9
542908,13110.0,2011-01-02 15:24:00,1.65
542908,13110.0,2011-01-02 15:24:00,3.3
542908,13110.0,2011-01-02 15:24:00,7.95
542908,13110.0,2011-01-02 15:24:00,7.95
542908,13110.0,2011-01-02 15:24:00,7.95
542908,13110.0,2011-01-02 15:24:00,7.95
542908,13110.0,2011-01-02 15:24:00,7.95
542908,13110.0,2011-01-02 15:24:00,7.95
542908,13110.0,2011-01-02 15:24:00,17.700000000000003
542908,13110.0,2011-01-02 15:24:00,2.1
542909,16716.0,2011-01-02 15:35:00,734.4000000000001
542911,12676.0,2011-01-02 15:41:00,114.45
542911,12676.0,2011-01-02 15:41:00,53.1
542911,12676.0,2011-01-02 15:41:00,12.600000000000001
542911,12676.0,2011-01-02 15:41:00,23.4
542911,12676.0,2011-01-02 15:41:00,10.5
542911,12676.0,2011-01-02 15:41:00,60.0
542911,12676.0,2011-01-02 15:41:00,10.5
542911,12676.0,2011-01-02 15:41:00,10.5
542911,12676.0,2011-01-02 15:41:00,114.45
542911,12676.0,2011-01-02 15:41:00,40.0
542911,12676.0,2011-01-02 15:41:00,30.0
542911,12676.0,2011-01-02 15:41:00,30.0
542914,16161.0,2011-01-02 16:03:00,10.0
542914,16161.0,2011-01-02 16:03:00,1.25
542914,16161.0,2011-01-02 16:03:00,4.25
542914,16161.0,2011-01-02 16:03:00,8.25
542914,16161.0,2011-01-02 16:03:00,8.25
542914,16161.0,2011-01-02 16:03:00,8.25
542914,16161.0,2011-01-02 16:03:00,8.25
542914,16161.0,2011-01-02 16:03:00,1.95
542914,16161.0,2011-01-02 16:03:00,9.95
542914,16161.0,2011-01-02 16:03:00,7.95
542914,16161.0,2011-01-02 16:03:00,15.6
542914,16161.0,2011-01-02 16:03:00,15.6
542914,16161.0,2011-01-02 16:03:00,15.6
542914,16161.0,2011-01-02 16:03:00,15.6
542914,16161.0,2011-01-02 16:03:00,15.6
542914,16161.0,2011-01-02 16:03:00,5.85
542914,16161.0,2011-01-02 16:03:00,5.85
542914,16161.0,2011-01-02 16:03:00,5.85
542914,16161.0,2011-01-02 16:03:00,5.85
542914,16161.0,2011-01-02 16:03:00,5.85
542914,16161.0,2011-01-02 16:03:00,9.75
542914,16161.0,2011-01-02 16:03:00,15.6
542914,16161.0,2011-01-02 16:03:00,15.6
542914,16161.0,2011-01-02 16:03:00,15.6
542914,16161.0,2011-01-02 16:03:00,8.850000000000001
542914,16161.0,2011-01-02 16:03:00,8.850000000000001
542914,16161.0,2011-01-02 16:03:00,4.25
542914,16161.0,2011-01-02 16:03:00,6.6
542914,16161.0,2011-01-02 16:03:00,11.7
542915,15940.0,2011-01-02 16:18:00,35.8
542919,15971.0,2011-01-02 16:47:00,273.0
542919,15971.0,2011-01-02 16:47:00,147.0
542919,15971.0,2011-01-02 16:47:00,147.0
542919,15971.0,2011-01-02 16:47:00,195.0
542920,13629.0,2011-02-02 07:51:00,165.0
542920,13629.0,2011-02-02 07:51:00,165.0
542920,13629.0,2011-02-02 07:51:00,165.0
542920,13629.0,2011-02-02 07:51:00,165.0
542920,13629.0,2011-02-02 07:51:00,105.0
542921,15838.0,2011-02-02 07:58:00,185.0
542921,15838.0,2011-02-02 07:58:00,92.5
542922,12682.0,2011-02-02 09:06:00,17.85
542922,12682.0,2011-02-02 09:06:00,15.0
542922,12682.0,2011-02-02 09:06:00,19.799999999999997
542922,12682.0,2011-02-02 09:06:00,17.700000000000003
542922,12682.0,2011-02-02 09:06:00,53.550000000000004
542922,12682.0,2011-02-02 09:06:00,5.04
542922,12682.0,2011-02-02 09:06:00,30.599999999999998
542922,12682.0,2011-02-02 09:06:00,15.0
542922,12682.0,2011-02-02 09:06:00,19.799999999999997
542922,12682.0,2011-02-02 09:06:00,38.25
542922,12682.0,2011-02-02 09:06:00,89.25
542922,12682.0,2011-02-02 09:06:00,17.85
542922,12682.0,2011-02-02 09:06:00,16.5
542922,12682.0,2011-02-02 09:06:00,16.5
542922,12682.0,2011-02-02 09:06:00,19.799999999999997
542922,12682.0,2011-02-02 09:06:00,15.299999999999999
542922,12682.0,2011-02-02 09:06:00,15.299999999999999
542922,12682.0,2011-02-02 09:06:00,31.8
542922,12682.0,2011-02-02 09:06:00,36.0
542923,14665.0,2011-02-02 09:08:00,17.700000000000003
542923,14665.0,2011-02-02 09:08:00,17.0
542923,14665.0,2011-02-02 09:08:00,17.0
542923,14665.0,2011-02-02 09:08:00,17.0
542923,14665.0,2011-02-02 09:08:00,17.0
542923,14665.0,2011-02-02 09:08:00,15.0
542923,14665.0,2011-02-02 09:08:00,15.0
542923,14665.0,2011-02-02 09:08:00,16.95
542923,14665.0,2011-02-02 09:08:00,16.95
542923,14665.0,2011-02-02 09:08:00,16.95
542923,14665.0,2011-02-02 09:08:00,15.299999999999999
542923,14665.0,2011-02-02 09:08:00,17.0
542923,14665.0,2011-02-02 09:08:00,14.5
542923,14665.0,2011-02-02 09:08:00,10.2
542923,14665.0,2011-02-02 09:08:00,17.700000000000003
542923,14665.0,2011-02-02 09:08:00,9.9
542923,14665.0,2011-02-02 09:08:00,15.6
542923,14665.0,2011-02-02 09:08:00,15.299999999999999
542923,14665.0,2011-02-02 09:08:00,17.700000000000003
542923,14665.0,2011-02-02 09:08:00,17.700000000000003
542923,14665.0,2011-02-02 09:08:00,15.0
542923,14665.0,2011-02-02 09:08:00,16.5
542923,14665.0,2011-02-02 09:08:00,14.850000000000001
542923,14665.0,2011-02-02 09:08:00,10.2
542923,14665.0,2011-02-02 09:08:00,10.2
542923,14665.0,2011-02-02 09:08:00,10.2
542925,14457.0,2011-02-02 09:39:00,45.0
542925,14457.0,2011-02-02 09:39:00,30.0
542925,14457.0,2011-02-02 09:39:00,33.6
542925,14457.0,2011-02-02 09:39:00,5.04
542926,12559.0,2011-02-02 09:49:00,75.60000000000001
542927,18198.0,2011-02-02 10:06:00,39.599999999999994
542927,18198.0,2011-02-02 10:06:00,70.80000000000001
542927,18198.0,2011-02-02 10:06:00,17.700000000000003
542927,18198.0,2011-02-02 10:06:00,15.0
542927,18198.0,2011-02-02 10:06:00,15.0
542927,18198.0,2011-02-02 10:06:00,23.8
542927,18198.0,2011-02-02 10:06:00,19.9
542927,18198.0,2011-02-02 10:06:00,101.76
542928,17863.0,2011-02-02 10:22:00,16.5
542928,17863.0,2011-02-02 10:22:00,10.5
542928,17863.0,2011-02-02 10:22:00,10.5
542928,17863.0,2011-02-02 10:22:00,10.5
542928,17863.0,2011-02-02 10:22:00,10.5
542928,17863.0,2011-02-02 10:22:00,5.04
542928,17863.0,2011-02-02 10:22:00,5.04
542928,17863.0,2011-02-02 10:22:00,5.04
542928,17863.0,2011-02-02 10:22:00,10.08
542928,17863.0,2011-02-02 10:22:00,10.08
542928,17863.0,2011-02-02 10:22:00,19.799999999999997
542928,17863.0,2011-02-02 10:22:00,19.799999999999997
542928,17863.0,2011-02-02 10:22:00,59.400000000000006
542928,17863.0,2011-02-02 10:22:00,15.0
542928,17863.0,2011-02-02 10:22:00,30.0
542928,17863.0,2011-02-02 10:22:00,34.8
542928,17863.0,2011-02-02 10:22:00,7.800000000000001
542928,17863.0,2011-02-02 10:22:00,10.2
542928,17863.0,2011-02-02 10:22:00,23.4
542928,17863.0,2011-02-02 10:22:00,23.4
542928,17863.0,2011-02-02 10:22:00,23.4
542928,17863.0,2011-02-02 10:22:00,16.5
542928,17863.0,2011-02-02 10:22:00,35.400000000000006
542928,17863.0,2011-02-02 10:22:00,30.0
542928,17863.0,2011-02-02 10:22:00,30.599999999999998
542928,17863.0,2011-02-02 10:22:00,15.0
542928,17863.0,2011-02-02 10:22:00,17.700000000000003
542929,17811.0,2011-02-02 10:34:00,2.95
542929,17811.0,2011-02-02 10:34:00,4.95
542929,17811.0,2011-02-02 10:34:00,5.95
542929,17811.0,2011-02-02 10:34:00,5.1
542929,17811.0,2011-02-02 10:34:00,1.65
542929,17811.0,2011-02-02 10:34:00,5.9
542929,17811.0,2011-02-02 10:34:00,1.45
542929,17811.0,2011-02-02 10:34:00,5.95
542929,17811.0,2011-02-02 10:34:00,5.1
542929,17811.0,2011-02-02 10:34:00,4.95
542929,17811.0,2011-02-02 10:34:00,7.5
542929,17811.0,2011-02-02 10:34:00,2.5
542929,17811.0,2011-02-02 10:34:00,1.25
542929,17811.0,2011-02-02 10:34:00,0.55
542929,17811.0,2011-02-02 10:34:00,2.1
542929,17811.0,2011-02-02 10:34:00,5.95
542929,17811.0,2011-02-02 10:34:00,12.75
542929,17811.0,2011-02-02 10:34:00,1.65
542929,17811.0,2011-02-02 10:34:00,3.25
542929,17811.0,2011-02-02 10:34:00,1.25
542929,17811.0,2011-02-02 10:34:00,4.2
542929,17811.0,2011-02-02 10:34:00,17.0
542929,17811.0,2011-02-02 10:34:00,5.95
542929,17811.0,2011-02-02 10:34:00,7.95
542929,17811.0,2011-02-02 10:34:00,7.95
542929,17811.0,2011-02-02 10:34:00,15.9
542929,17811.0,2011-02-02 10:34:00,15.9
542929,17811.0,2011-02-02 10:34:00,14.75
542929,17811.0,2011-02-02 10:34:00,19.5
542929,17811.0,2011-02-02 10:34:00,19.5
542929,17811.0,2011-02-02 10:34:00,19.5
542929,17811.0,2011-02-02 10:34:00,19.5
542929,17811.0,2011-02-02 10:34:00,39.0
542930,14233.0,2011-02-02 10:41:00,232.0
542930,14233.0,2011-02-02 10:41:00,15.0
542930,14233.0,2011-02-02 10:41:00,15.0
542930,14233.0,2011-02-02 10:41:00,39.6
542930,14233.0,2011-02-02 10:41:00,12.5
542930,14233.0,2011-02-02 10:41:00,35.400000000000006
542930,14233.0,2011-02-02 10:41:00,35.400000000000006
542930,14233.0,2011-02-02 10:41:00,50.0
542930,14233.0,2011-02-02 10:41:00,95.2
542931,15589.0,2011-02-02 10:46:00,17.4
542931,15589.0,2011-02-02 10:46:00,13.200000000000001
542931,15589.0,2011-02-02 10:46:00,23.4
542931,15589.0,2011-02-02 10:46:00,10.2
542931,15589.0,2011-02-02 10:46:00,17.700000000000003
542931,15589.0,2011-02-02 10:46:00,15.0
542931,15589.0,2011-02-02 10:46:00,15.0
542931,15589.0,2011-02-02 10:46:00,12.600000000000001
542931,15589.0,2011-02-02 10:46:00,15.6
542931,15589.0,2011-02-02 10:46:00,12.600000000000001
542931,15589.0,2011-02-02 10:46:00,17.4
542931,15589.0,2011-02-02 10:46:00,14.850000000000001
542932,13089.0,2011-02-02 10:54:00,35.400000000000006
542932,13089.0,2011-02-02 10:54:00,17.700000000000003
542932,13089.0,2011-02-02 10:54:00,35.400000000000006
542932,13089.0,2011-02-02 10:54:00,35.400000000000006
542932,13089.0,2011-02-02 10:54:00,35.400000000000006
542932,13089.0,2011-02-02 10:54:00,35.400000000000006
542932,13089.0,2011-02-02 10:54:00,39.599999999999994
542932,13089.0,2011-02-02 10:54:00,31.8
542932,13089.0,2011-02-02 10:54:00,35.7
542932,13089.0,2011-02-02 10:54:00,12.5
542932,13089.0,2011-02-02 10:54:00,10.08
542932,13089.0,2011-02-02 10:54:00,15.0
542932,13089.0,2011-02-02 10:54:00,31.8
542932,13089.0,2011-02-02 10:54:00,15.0
542932,13089.0,2011-02-02 10:54:00,10.2
542932,13089.0,2011-02-02 10:54:00,81.6
542932,13089.0,2011-02-02 10:54:00,20.4
542932,13089.0,2011-02-02 10:54:00,54.08
542932,13089.0,2011-02-02 10:54:00,52.0
542932,13089.0,2011-02-02 10:54:00,30.599999999999998
542932,13089.0,2011-02-02 10:54:00,45.0
542932,13089.0,2011-02-02 10:54:00,23.4
542932,13089.0,2011-02-02 10:54:00,35.400000000000006
542932,13089.0,2011-02-02 10:54:00,33.6
542932,13089.0,2011-02-02 10:54:00,60.0
542932,13089.0,2011-02-02 10:54:00,5.04
542932,13089.0,2011-02-02 10:54:00,5.04
542932,13089.0,2011-02-02 10:54:00,5.04
542932,13089.0,2011-02-02 10:54:00,35.400000000000006
542932,13089.0,2011-02-02 10:54:00,13.200000000000001
542932,13089.0,2011-02-02 10:54:00,30.0
542932,13089.0,2011-02-02 10:54:00,35.400000000000006
542932,13089.0,2011-02-02 10:54:00,79.2
542932,13089.0,2011-02-02 10:54:00,5.04
542932,13089.0,2011-02-02 10:54:00,10.2
542932,13089.0,2011-02-02 10:54:00,10.2
542932,13089.0,2011-02-02 10:54:00,10.2
542932,13089.0,2011-02-02 10:54:00,30.0
542932,13089.0,2011-02-02 10:54:00,39.8
542932,13089.0,2011-02-02 10:54:00,31.8
542932,13089.0,2011-02-02 10:54:00,23.4
542932,13089.0,2011-02-02 10:54:00,35.76
542932,13089.0,2011-02-02 10:54:00,10.2
542932,13089.0,2011-02-02 10:54:00,15.0
542932,13089.0,2011-02-02 10:54:00,25.5
542932,13089.0,2011-02-02 10:54:00,54.08
542933,14411.0,2011-02-02 10:56:00,91.80000000000001
542933,14411.0,2011-02-02 10:56:00,91.80000000000001
542933,14411.0,2011-02-02 10:56:00,59.8
542933,14411.0,2011-02-02 10:56:00,59.8
542933,14411.0,2011-02-02 10:56:00,82.80000000000001
542933,14411.0,2011-02-02 10:56:00,100.80000000000001
542933,14411.0,2011-02-02 10:56:00,71.4
542933,14411.0,2011-02-02 10:56:00,71.4
542933,14411.0,2011-02-02 10:56:00,83.4
542933,14411.0,2011-02-02 10:56:00,83.4
542933,14411.0,2011-02-02 10:56:00,59.8
542933,14411.0,2011-02-02 10:56:00,59.8
542933,14411.0,2011-02-02 10:56:00,45.0
542933,14411.0,2011-02-02 10:56:00,102.0
542934,13093.0,2011-02-02 11:01:00,59.8
542934,13093.0,2011-02-02 11:01:00,59.8
542934,13093.0,2011-02-02 11:01:00,59.8
542934,13093.0,2011-02-02 11:01:00,67.5
542934,13093.0,2011-02-02 11:01:00,23.4
542934,13093.0,2011-02-02 11:01:00,23.4
542934,13093.0,2011-02-02 11:01:00,13.200000000000001
542934,13093.0,2011-02-02 11:01:00,31.5
542934,13093.0,2011-02-02 11:01:00,21.0
542934,13093.0,2011-02-02 11:01:00,52.5
542934,13093.0,2011-02-02 11:01:00,30.599999999999998
542934,13093.0,2011-02-02 11:01:00,59.4
542934,13093.0,2011-02-02 11:01:00,5.04
542934,13093.0,2011-02-02 11:01:00,5.04
542934,13093.0,2011-02-02 11:01:00,5.04
542934,13093.0,2011-02-02 11:01:00,5.04
542934,13093.0,2011-02-02 11:01:00,5.04
542934,13093.0,2011-02-02 11:01:00,5.04
542934,13093.0,2011-02-02 11:01:00,5.04
542934,13093.0,2011-02-02 11:01:00,10.5
542934,13093.0,2011-02-02 11:01:00,25.200000000000003
542934,13093.0,2011-02-02 11:01:00,67.5
542934,13093.0,2011-02-02 11:01:00,81.6
542934,13093.0,2011-02-02 11:01:00,67.5
542934,13093.0,2011-02-02 11:01:00,67.5
542934,13093.0,2011-02-02 11:01:00,67.5
542934,13093.0,2011-02-02 11:01:00,67.5
542944,17560.0,2011-02-02 11:14:00,76.5
542944,17560.0,2011-02-02 11:14:00,10.4
542944,17560.0,2011-02-02 11:14:00,20.8
542944,17560.0,2011-02-02 11:14:00,54.4
542989,15226.0,2011-02-02 11:41:00,25.5
542989,15226.0,2011-02-02 11:41:00,15.299999999999999
542989,15226.0,2011-02-02 11:41:00,30.599999999999998
542989,15226.0,2011-02-02 11:41:00,30.599999999999998
542989,15226.0,2011-02-02 11:41:00,15.299999999999999
542989,15226.0,2011-02-02 11:41:00,15.299999999999999
542989,15226.0,2011-02-02 11:41:00,14.850000000000001
542989,15226.0,2011-02-02 11:41:00,6.959999999999999
542990,13468.0,2011-02-02 11:43:00,17.700000000000003
542990,13468.0,2011-02-02 11:43:00,9.899999999999999
542990,13468.0,2011-02-02 11:43:00,17.700000000000003
